Day,Hour,Month,Precip In,RH,Station,Temp F,Wind Dir,Wind Spd MPH,Year
9,13,12,0,64.93,MSP,-0.04,250,14.95,2013
10,13,12,0,62.46,MSP,6.08,270,14.95,2013
15,13,12,0,59.36,MSP,3.02,310,6.9,2013
29,13,12,0,50.38,MSP,-0.94,320,12.65,2013
5,14,12,0,66.04,MSP,8.06,270,17.25,2013
9,14,12,0,64.93,MSP,-0.04,240,14.95,2013
10,14,12,0,65.77,MSP,6.08,250,12.65,2013
15,14,12,0,54.01,MSP,3.92,300,6.9,2013
5,15,12,0,66.04,MSP,8.06,270,20.7,2013
6,15,12,0,65.35,MSP,3.02,260,10.35,2013
7,15,12,0,55.98,MSP,1.04,260,10.35,2013
9,15,12,0,64.93,MSP,-0.04,250,12.65,2013
5,16,12,0,66.04,MSP,8.06,260,12.65,2013
6,16,12,0,65.35,MSP,3.02,270,11.5,2013
7,16,12,0,58.89,MSP,-0.04,260,5.75,2013
11,16,12,0,61.43,MSP,-0.94,230,8.05,2013
17,16,12,0,65.18,MSP,21.92,280,21.85,2013
5,17,12,0,68.64,MSP,6.08,260,11.5,2013
6,17,12,0,67.99,MSP,1.04,280,9.2,2013
11,17,12,0,64.52,MSP,-2.92,240,6.9,2013
17,17,12,0,64.92,MSP,19.94,280,14.95,2013
5,18,12,0,69.09,MSP,5,260,11.5,2013
31,18,12,0,64.37,MSP,-4,360,6.9,2013
5,19,12,0,69.09,MSP,5,270,10.35,2013
7,19,12,0,68.2,MSP,-2.02,230,3.45,2013
9,19,12,0,71.28,MSP,-2.02,200,5.75,2013
17,19,12,0,67.07,MSP,15.98,290,6.9,2013
31,19,12,0,67.06,MSP,-5.98,10,5.75,2013
5,20,12,0,75.78,MSP,3.92,250,8.05,2013
7,20,12,0,68.2,MSP,-2.02,220,3.45,2013
17,20,12,0,69.75,MSP,15.08,270,6.9,2013
1,21,12,0,78.18,MSP,28.94,110,5.75,2013
5,21,12,0,78.99,MSP,3.02,250,4.6,2013
16,21,12,0,87.47,MSP,15.98,220,6.9,2013
27,21,12,0,84.56,MSP,33.08,230,4.6,2013
1,22,12,0,81.11,MSP,28.04,120,3.45,2013
31,22,12,0,70.55,MSP,-7.96,20,4.6,2013
5,23,12,0,74.83,MSP,1.04,270,10.35,2013
18,23,12,0,84.8,MSP,26.96,300,6.9,2013
23,23,12,0,67.47,MSP,-2.92,320,3.45,2013
31,2,1,0,83.27,MSP,5,300,10.35,2013
6,4,1,0,87.53,MSP,17.06,300,8.05,2013
6,5,1,0,87.53,MSP,17.06,300,8.05,2013
8,9,1,0,88.47,MSP,21.92,110,5.75,2013
31,9,1,0,75.36,MSP,-0.04,300,19.55,2013
8,10,1,0,83.96,MSP,24.08,110,5.75,2013
26,10,1,0,66.3,MSP,10.04,130,5.75,2013
10,11,1,0,66.36,MSP,35.06,150,8.05,2013
19,11,1,0,75.39,MSP,35.96,280,13.8,2013
10,12,1,0,57.04,MSP,37.94,150,8.05,2013
22,12,1,0,58.27,MSP,-4,260,3.45,2013
26,12,1,0,61,MSP,14,140,8.05,2013
18,13,1,0,61.89,MSP,41,230,12.65,2013
22,13,1,0,55.49,MSP,-2.02,260,6.9,2013
26,13,1,0,53.54,MSP,17.96,170,9.2,2013
8,14,1,0,75,MSP,32,150,10.35,2013
31,17,1,0,71.52,MSP,-0.04,300,14.95,2013
18,2,2,0,71.48,MSP,30.02,140,12.65,2013
5,3,2,0,88.37,MSP,19.94,200,4.6,2013
2,9,2,0,74.83,MSP,1.04,10,4.6,2013
17,11,2,0,67.96,MSP,23,160,10.35,2013
2,12,2,0,68.96,MSP,3.92,0,0,2013
21,12,2,0,59.1,MSP,17.96,90,5.75,2013
2,13,2,0,68.64,MSP,6.08,0,0,2013
17,13,2,0,65.47,MSP,28.04,150,17.25,2013
21,13,2,0,56.43,MSP,19.04,50,10.35,2013
20,23,2,0,66.68,MSP,12.92,0,3.45,2013
12,0,3,0,80.71,MSP,23,280,6.9,2013
25,1,3,0,63.36,MSP,30.92,360,12.65,2013
25,2,3,0,68.68,MSP,28.94,360,11.5,2013
31,3,3,0,84.69,MSP,35.06,270,5.75,2013
7,8,3,0,87.36,MSP,14,120,6.9,2013
7,9,3,0,87.47,MSP,15.98,0,0,2013
7,10,3,0,80.38,MSP,19.04,130,4.6,2013
14,10,3,0,88.01,MSP,26.06,110,8.05,2013
1,14,3,0,58.08,MSP,30.02,10,9.2,2013
3,15,3,0,40.99,MSP,32,130,11.5,2013
7,15,3,0,58.21,MSP,30.92,150,9.2,2013
23,15,3,0,40.24,MSP,37.04,0,0,2013
1,16,3,0,55.99,MSP,30.92,360,12.65,2013
2,16,3,0,33.97,MSP,30.02,0,0,2013
3,16,3,0,43,MSP,32,120,11.5,2013
8,16,3,0,67.21,MSP,37.94,130,9.2,2013
13,19,3,0,46.41,MSP,28.94,230,9.2,2013
23,19,3,0,47.42,MSP,35.06,260,10.35,2013
13,20,3,0,60.41,MSP,26.96,240,5.75,2013
11,21,3,0,71.26,MSP,28.04,280,11.5,2013
23,21,3,0,63.24,MSP,30.02,290,5.75,2013
12,22,3,0,59.65,MSP,24.98,320,11.5,2013
23,22,3,0,60.97,MSP,30.92,270,4.6,2013
17,0,4,0,59.5,MSP,39.92,80,4.6,2013
26,0,4,0,49.33,MSP,46.94,140,13.8,2013
4,1,4,0,47.23,MSP,44.96,200,16.1,2013
17,1,4,0,64.43,MSP,39.02,0,0,2013
17,2,4,0,61.63,MSP,39.02,50,3.45,2013
30,2,4,0,72.53,MSP,64.04,120,14.95,2013
17,3,4,0,67.21,MSP,37.94,10,3.45,2013
4,4,4,0,55.27,MSP,42.98,220,14.95,2013
17,4,4,0,66.6,MSP,37.04,30,4.6,2013
29,4,4,0,83,MSP,53.96,350,4.6,2013
28,14,4,0,34.24,MSP,75.02,190,11.5,2013
7,17,4,0,63.13,MSP,46.94,140,8.05,2013
29,17,4,0,39.44,MSP,73.04,130,11.5,2013
7,18,4,0,62.82,MSP,48.02,150,10.35,2013
29,18,4,0,39.85,MSP,73.94,170,9.2,2013
16,19,4,0,45.15,MSP,44.96,320,4.6,2013
19,19,4,0,53.97,MSP,37.04,330,10.35,2013
29,19,4,0,46.04,MSP,73.04,180,6.9,2013
16,20,4,0,46.73,MSP,44.06,360,4.6,2013
16,21,4,0,52.73,MSP,42.08,20,4.6,2013
29,21,4,0,63.45,MSP,69.98,140,10.35,2013
16,22,4,0,50.94,MSP,42.98,0,3.45,2013
29,22,4,0,67.91,MSP,68,140,10.35,2013
16,23,4,0,57.06,MSP,41,70,4.6,2013
21,1,5,0,92.56,MSP,60.08,110,4.6,2013
21,2,5,0,92.56,MSP,60.08,80,6.9,2013
9,4,5,0,83.34,MSP,59,20,10.35,2013
31,5,5,0,93.25,MSP,62.96,130,5.75,2013
29,6,5,0,96.78,MSP,55.94,120,5.75,2013
30,6,5,0,90.46,MSP,66.92,130,9.2,2013
31,6,5,0,90.31,MSP,62.96,140,9.2,2013
13,7,5,0,52.87,MSP,42.98,100,4.6,2013
13,8,5,0,47.05,MSP,46.04,130,5.75,2013
15,8,5,0,57.84,MSP,60.98,300,6.9,2013
13,9,5,0,40.55,MSP,50,170,4.6,2013
5,11,5,0,65.67,MSP,48.92,20,6.9,2013
5,13,5,0,59.04,MSP,55.04,0,4.6,2013
18,14,5,0,73.3,MSP,71.96,170,12.65,2013
5,15,5,0,51.64,MSP,62.06,0,4.6,2013
13,17,5,0,30.95,MSP,69.98,160,18.4,2013
6,18,5,0,36.59,MSP,73.04,290,8.05,2013
13,18,5,0,32.23,MSP,71.06,160,21.85,2013
31,18,5,0,37.21,MSP,77,220,17.25,2013
18,19,5,0,55.97,MSP,80.06,180,8.05,2013
20,19,5,0,61.16,MSP,71.06,170,11.5,2013
29,19,5,0,87.41,MSP,73.04,130,16.1,2013
18,20,5,0,64.3,MSP,77,140,5.75,2013
2,21,5,0,50.42,MSP,42.08,340,17.25,2013
18,21,5,0,68.69,MSP,75.02,130,8.05,2013
19,21,5,0,90.46,MSP,66.92,130,3.45,2013
2,22,5,0,52.56,MSP,41,350,13.8,2013
6,22,5,0,41.86,MSP,69.08,130,3.45,2013
30,23,5,0,90.46,MSP,66.92,170,8.05,2013
31,23,5,0,83.66,MSP,64.04,150,5.75,2013
9,0,6,0,70.28,MSP,64.94,100,14.95,2013
20,0,6,0,61.41,MSP,73.04,140,10.35,2013
20,1,6,0,63.7,MSP,71.96,140,9.2,2013
8,2,6,0,80.55,MSP,57.92,100,3.45,2013
18,2,6,0,69.51,MSP,62.06,40,8.05,2013
18,4,6,0,72.13,MSP,60.08,20,8.05,2013
2,5,6,0,68.15,MSP,50,350,12.65,2013
18,5,6,0,74.86,MSP,57.92,40,6.9,2013
20,5,6,0,66.43,MSP,73.94,170,6.9,2013
25,5,6,0,89.86,MSP,66.02,120,3.45,2013
15,6,6,0,89.86,MSP,66.02,160,3.45,2013
26,6,6,0,93.54,MSP,73.94,0,0,2013
14,7,6,0,72.42,MSP,62.96,130,12.65,2013
15,7,6,0,93.33,MSP,66.02,130,4.6,2013
14,8,6,0,72.53,MSP,64.04,130,12.65,2013
25,8,6,0,84.04,MSP,69.98,130,6.9,2013
2,10,6,0,52.91,MSP,55.94,20,12.65,2013
7,12,6,0,67.24,MSP,62.06,0,0,2013
24,12,6,0,64.77,MSP,80.96,140,5.75,2013
14,13,6,0,53.65,MSP,75.92,140,19.55,2013
21,13,6,0,66.13,MSP,75.02,90,5.75,2013
21,15,6,0,64.03,MSP,78.08,0,3.45,2013
16,16,6,0,26.68,MSP,84.92,300,14.95,2013
21,16,6,0,62.29,MSP,80.06,0,0,2013
11,17,6,0,64.03,MSP,78.08,350,5.75,2013
15,17,6,0.01,83.91,MSP,68,10,8.05,2013
16,17,6,0,25.79,MSP,84.92,290,9.2,2013
2,18,6,0,37,MSP,66.02,310,8.05,2013
2,19,6,0,37,MSP,66.02,290,8.05,2013
14,19,6,0,55.91,MSP,77,130,10.35,2013
23,19,6,0,54.5,MSP,82.04,230,12.65,2013
29,19,6,0,44.66,MSP,73.94,20,12.65,2013
2,20,6,0,39.79,MSP,64.94,290,5.75,2013
3,20,6,0,43.57,MSP,66.92,80,8.05,2013
23,20,6,0,54.35,MSP,80.96,250,10.35,2013
25,20,6,0,69.53,MSP,82.94,140,6.9,2013
19,21,6,0,53.95,MSP,78.08,110,11.5,2013
22,21,6,0,76.57,MSP,77,80,8.05,2013
25,21,6,0,74.25,MSP,82.04,100,8.05,2013
19,22,6,0,57.96,MSP,75.92,120,10.35,2013
25,22,6,0,79.2,MSP,80.06,120,10.35,2013
26,22,6,0,64.54,MSP,78.98,290,9.2,2013
29,22,6,0,50.6,MSP,69.08,20,11.5,2013
19,23,6,0,61.92,MSP,73.94,140,8.05,2013
25,23,6,0,82.06,MSP,78.98,130,6.9,2013
22,1,7,0,87.26,MSP,69.98,140,6.9,2013
26,1,7,0,78.57,MSP,71.96,240,9.2,2013
21,5,7,0,54.22,MSP,64.94,80,6.9,2013
24,5,7,0,69.51,MSP,62.06,130,5.75,2013
22,9,7,0,81.57,MSP,71.96,160,10.35,2013
22,10,7,0,79.37,MSP,75.92,170,9.2,2013
25,11,7,0,64.03,MSP,78.08,240,8.05,2013
5,12,7,0,41.55,MSP,84.92,170,11.5,2013
20,12,7,0,57.87,MSP,78.08,0,4.6,2013
29,12,7,0,51.36,MSP,71.96,140,6.9,2013
6,13,7,0,40.74,MSP,89.96,170,14.95,2013
6,14,7,0,40.74,MSP,89.96,170,12.65,2013
22,14,7,0,60.87,MSP,84.02,260,9.2,2013
7,16,7,0,45.22,MSP,91.04,170,9.2,2013
8,16,7,0,55.04,MSP,86,50,5.75,2013
14,16,7,0,46.32,MSP,84.92,190,8.05,2013
31,16,7,0,45.44,MSP,80.96,260,12.65,2013
7,17,7,0,46.77,MSP,89.96,220,4.6,2013
14,17,7,0,46.19,MSP,86,170,10.35,2013
28,17,7,0,44.23,MSP,73.04,330,6.9,2013
26,18,7,0,54.51,MSP,66.92,340,18.4,2013
6,19,7,0,46.64,MSP,89.06,140,8.05,2013
8,20,7,0,58.65,MSP,84.02,50,6.9,2013
13,20,7,0,57.47,MSP,75.02,140,14.95,2013
7,21,7,0,76.19,MSP,78.08,350,8.05,2013
8,21,7,0,60.25,MSP,82.04,50,9.2,2013
7,22,7,0.03,81.92,MSP,77,0,0,2013
8,22,7,0,71.72,MSP,78.98,80,6.9,2013
24,3,8,0,76.13,MSP,71.96,150,8.05,2013
8,4,8,0,77.75,MSP,62.06,0,0,2013
20,4,8,0,73.49,MSP,73.94,160,5.75,2013
8,5,8,0,80.19,MSP,60.08,0,0,2013
19,5,8,0,65.67,MSP,71.06,0,0,2013
19,6,8,0,70.26,MSP,69.08,180,4.6,2013
22,6,8,0,54.94,MSP,69.98,20,13.8,2013
15,7,8,0,77.49,MSP,59,180,3.45,2013
22,7,8,0,58.56,MSP,69.08,30,11.5,2013
15,8,8,0,77.66,MSP,60.98,210,4.6,2013
15,9,8,0,74.94,MSP,64.04,210,3.45,2013
5,10,8,0,89.86,MSP,66.02,0,0,2013
6,11,8,0,70.26,MSP,69.08,130,6.9,2013
8,12,8,0,55.22,MSP,71.96,270,9.2,2013
21,12,8,0,67.44,MSP,82.94,250,6.9,2013
18,13,8,0,40.94,MSP,80.96,180,13.8,2013
18,14,8,0,38,MSP,82.04,180,19.55,2013
28,14,8,0,39.47,MSP,89.96,170,6.9,2013
2,15,8,0,33.34,MSP,78.08,320,12.65,2013
15,16,8,0,48.34,MSP,75.92,0,4.6,2013
18,17,8,0,40.84,MSP,82.04,220,16.1,2013
8,18,8,0,53.24,MSP,73.04,240,6.9,2013
14,18,8,0,37.3,MSP,75.92,300,6.9,2013
21,18,8,0,67.36,MSP,86,310,10.35,2013
24,18,8,0,53.64,MSP,87.98,170,21.85,2013
14,19,8,0,38.43,MSP,75.02,280,9.2,2013
18,19,8,0,43.56,MSP,80.06,210,9.2,2013
21,19,8,0,61.12,MSP,86,350,9.2,2013
24,19,8,0,58.91,MSP,86,170,17.25,2013
14,20,8,0,45.87,MSP,71.96,280,4.6,2013
18,20,8,0,46.93,MSP,78.98,210,6.9,2013
10,21,8,0,50.89,MSP,71.06,330,3.45,2013
18,21,8,0,55.77,MSP,75.92,170,9.2,2013
10,22,8,0,54.94,MSP,69.98,80,4.6,2013
26,23,8,0,65.08,MSP,87.08,200,6.9,2013
10,2,9,0,75.93,MSP,75.02,290,12.65,2013
1,3,9,0,76.13,MSP,71.96,250,5.75,2013
10,3,9,0,73.6,MSP,75.11,250,9.2,2013
19,3,9,0,84.8,MSP,73.94,140,5.75,2013
10,4,9,0,78.65,MSP,73.04,280,8.05,2013
10,5,9,0,81.57,MSP,71.96,270,9.2,2013
30,8,9,0,61.79,MSP,60.08,160,10.35,2013
30,9,9,0,62.33,MSP,60.98,160,8.05,2013
30,10,9,0,56.08,MSP,64.94,160,10.35,2013
14,11,9,0,40.45,MSP,69.08,200,13.8,2013
9,14,9,0,61.12,MSP,86,170,17.25,2013
27,14,9,0,57.99,MSP,78.98,130,12.65,2013
30,14,9,0,38.57,MSP,75.92,180,14.95,2013
9,15,9,0,51.96,MSP,89.96,170,12.65,2013
7,16,9,0,38.29,MSP,91.94,20,16.1,2013
20,16,9,0,54.22,MSP,64.94,300,10.35,2013
4,17,9,0,41.61,MSP,87.08,20,4.6,2013
3,18,9,0,46.47,MSP,75.92,230,6.9,2013
20,18,9,0,59.99,MSP,62.06,290,12.65,2013
4,20,9,0,57.73,MSP,77,20,6.9,2013
4,21,9,0,59.72,MSP,75.02,30,6.9,2013
4,22,9,0,59.58,MSP,73.94,20,4.6,2013
6,22,9,0,62.29,MSP,80.06,130,4.6,2013
4,23,9,0,61.28,MSP,71.96,60,8.05,2013
11,1,10,0,69.86,MSP,60.98,130,10.35,2013
11,2,10,0,72.13,MSP,60.08,130,11.5,2013
19,7,10,0,88.57,MSP,37.04,220,6.9,2013
27,9,10,0,66.6,MSP,37.04,200,8.05,2013
24,10,10,0,75.39,MSP,35.96,300,10.35,2013
13,13,10,0,38.94,MSP,57.92,0,6.9,2013
13,14,10,0,37.28,MSP,57.92,230,5.75,2013
25,17,10,0,47.26,MSP,57.11,210,16.1,2013
10,18,10,0,39.44,MSP,73.04,140,11.5,2013
28,18,10,0,40.9,MSP,41,60,10.35,2013
19,19,10,0,79.21,MSP,41,280,10.35,2013
28,19,10,0,45.91,MSP,39.02,30,9.2,2013
28,20,10,0,47.89,MSP,37.94,40,8.05,2013
28,21,10,0,49.83,MSP,35.96,60,6.9,2013
28,22,10,0,51.78,MSP,35.96,30,4.6,2013
3,1,11,0,81.72,MSP,35.96,110,3.45,2013
14,4,11,0,75.39,MSP,35.96,200,3.45,2013
1,5,11,0,87.83,MSP,41,300,8.62,2013
4,7,11,0,73.59,MSP,44.96,150,9.2,2013
25,7,11,0,68.92,MSP,30.92,240,9.2,2013
30,10,11,0,72.24,MSP,32,270,5.75,2013
3,11,11,0,54.15,MSP,48.92,150,19.55,2013
30,11,11,0,71.82,MSP,33.08,260,4.6,2013
30,12,11,0,64.03,MSP,35.96,0,3.45,2013
3,13,11,0,46.6,MSP,53.96,140,24.15,2013
10,13,11,0,57.06,MSP,41,220,12.65,2013
29,13,11,0,49.01,MSP,30.92,170,10.35,2013
3,14,11,0,41.38,MSP,55.04,140,27.6,2013
29,14,11,0,53.44,MSP,30.92,170,13.8,2013
3,15,11,0,41.2,MSP,53.96,140,19.55,2013
1,16,11,0,58.61,MSP,48.92,290,11.5,2013
15,16,11,0,48.47,MSP,55.04,170,9.2,2013
22,16,11,0,32.85,MSP,33.08,230,9.2,2013
22,18,11,0,42.66,MSP,30.02,300,16.1,2013
29,19,11,0,60.38,MSP,30.02,150,14.95,2013
22,21,11,0,59.69,MSP,21.92,310,17.25,2013
1,23,11,0,75.58,MSP,37.94,300,3.45,2013
27,2,12,0,86.09,MSP,15.86,0,1.15,2013
17,3,12,0,78.45,MSP,32,260,16.1,2013
18,9,12,0,70.89,MSP,19.94,130,13.8,2013
28,9,12,0,38.48,MSP,48.2,120,6.9,2013
27,10,12,0,88.73,MSP,26.96,160,8.05,2013
28,10,12,0,92.19,MSP,28.94,120,5.75,2013
28,11,12,0,88.92,MSP,30.92,130,4.6,2013
14,12,12,0,76.68,MSP,12.92,0,0,2013
12,13,12,0,64.01,MSP,17.06,240,6.9,2013
27,13,12,0,66.6,MSP,37.04,210,13.8,2013
12,14,12,0,61.57,MSP,17.96,220,6.9,2013
23,16,12,0,71.41,MSP,-0.94,300,11.5,2013
27,16,12,0,66.85,MSP,39.02,250,8.05,2013
31,16,12,0,64.65,MSP,-2.02,350,5.75,2013
23,17,12,0,71.41,MSP,-0.94,310,11.5,2013
27,17,12,0,75.5,MSP,37.04,240,9.2,2013
1,18,12,0,69.17,MSP,33.08,0,0,2013
27,18,12,0,75.5,MSP,37.04,250,8.05,2013
27,19,12,0,81.65,MSP,35.06,240,6.9,2013
1,23,12,0,81.11,MSP,28.04,0,0,2013
9,1,1,0,81.95,MSP,30.92,230,9.2,2013
19,4,1,0,95.65,MSP,28.04,110,4.6,2013
30,4,1,0,87.75,MSP,21.02,340,12.65,2013
3,5,1,0,80.22,MSP,17.06,290,10.35,2013
18,5,1,0,80.38,MSP,19.04,130,11.5,2013
30,5,1,0,84.41,MSP,21.02,340,14.95,2013
31,5,1,0,78.99,MSP,3.02,300,12.65,2013
19,6,1,0,92.23,MSP,30.02,0,0,2013
31,6,1,0,78.99,MSP,3.02,300,12.65,2013
12,7,1,0,68.63,MSP,17.33,250,16.67,2013
20,7,1,0,68.45,MSP,-0.04,290,9.2,2013
20,8,1,0,68.45,MSP,-0.04,310,6.9,2013
31,8,1,0,74.83,MSP,1.04,310,16.1,2013
17,9,1,0,65.89,MSP,6.98,250,6.9,2013
19,9,1,0,88.32,MSP,32,240,5.75,2013
17,10,1,0,57.1,MSP,8.06,230,5.75,2013
24,10,1,0,64.52,MSP,-2.92,120,5.75,2013
24,11,1,0,61.43,MSP,-0.94,130,5.75,2013
13,15,1,0,72.46,MSP,8.06,290,9.2,2013
13,18,1,0,72.46,MSP,8.06,280,11.5,2013
24,18,1,0,57.74,MSP,8.96,120,16.1,2013
2,1,2,0,91.25,MSP,3.92,10,4.6,2013
17,2,2,0,75.77,MSP,10.04,130,5.75,2013
24,12,2,0,58.08,MSP,30.02,0,0,2013
21,14,2,0,54.03,MSP,21.02,60,8.05,2013
21,15,2,0,56.87,MSP,21.92,60,12.65,2013
3,16,2,0,70.07,MSP,12.92,280,4.6,2013
4,16,2,0,55.64,MSP,14,0,0,2013
6,18,2,0,85.19,MSP,23,110,10.93,2013
7,19,2,0,83.96,MSP,24.08,10,14.95,2013
17,19,2,0,66.34,MSP,30.92,140,14.95,2013
21,22,2,0,59.69,MSP,21.92,60,5.75,2013
26,22,2,0,75,MSP,32,10,14.95,2013
6,2,3,0,80.8,MSP,24.08,310,4.6,2013
5,3,3,0.05,99.08,MSP,24.84,80,6.61,2013
30,6,3,0.09,92.56,MSP,39.92,140,6.9,2013
6,8,3,0,77.54,MSP,21.92,350,10.35,2013
18,13,3,0,72.22,MSP,21.56,260,19.55,2013
14,16,3,0,59.37,MSP,39.02,0,0,2013
8,17,3,0,69.73,MSP,37.94,140,6.9,2013
7,18,3,0,60.38,MSP,30.02,130,8.05,2013
8,18,3,0,69.73,MSP,37.94,140,6.9,2013
8,19,3,0,75.39,MSP,35.96,120,6.9,2013
14,19,3,0,64.29,MSP,37.94,170,5.75,2013
24,19,3,0,72.24,MSP,32,360,13.8,2013
14,20,3,0,69.51,MSP,35.96,180,5.75,2013
3,23,3,0,44.07,MSP,28.04,120,10.35,2013
29,23,3,0,79.21,MSP,41,130,3.45,2013
9,0,4,0,85.67,MSP,41,20,11.5,2013
7,1,4,0,85.49,MSP,37.94,310,9.2,2013
13,2,4,0,88.22,MSP,30.02,300,4.6,2013
6,5,4,0,72.46,MSP,39.02,130,19.55,2013
26,5,4,0.01,70.64,MSP,46.04,140,16.1,2013
11,7,4,0.15,94.73,MSP,31.73,30,8.62,2013
14,7,4,0.01,81.95,MSP,30.92,80,18.4,2013
21,7,4,0,92.4,MSP,35.06,130,12.65,2013
11,8,4,0.1,94.73,MSP,31.73,40,11.5,2013
30,8,4,0,65.54,MSP,69.98,180,12.65,2013
30,9,4,0,57.05,MSP,71.96,230,23,2013
5,13,4,0,37.9,MSP,42.98,120,12.65,2013
12,13,4,0,75.2,MSP,33.98,300,6.9,2013
17,15,4,0,62.04,MSP,42.08,50,14.95,2013
28,15,4,0,33.39,MSP,77,170,14.95,2013
9,17,4,0,59.93,MSP,42.98,30,14.95,2013
12,17,4,0,66.97,MSP,35.96,310,9.2,2013
13,17,4,0,61.67,MSP,35.96,300,3.45,2013
7,21,4,0,73.18,MSP,46.04,120,9.2,2013
6,23,4,0,81.95,MSP,39.02,310,10.35,2013
7,23,4,0.03,85.79,MSP,42.98,110,13.8,2013
12,23,4,0,81.95,MSP,30.92,330,4.6,2013
3,0,5,0,56.77,MSP,39.02,360,13.8,2013
9,1,5,0,86.18,MSP,60.08,10,6.9,2013
3,3,5,0,61.35,MSP,37.04,360,11.5,2013
9,3,5,0,83.34,MSP,59,20,9.2,2013
17,3,5,0,48.17,MSP,64.04,90,12.65,2013
17,5,5,0,69.51,MSP,62.06,100,11.5,2013
2,6,5,0,67.21,MSP,37.94,350,12.65,2013
17,7,5,0,72.01,MSP,59,120,21.85,2013
9,12,5,0.01,83.34,MSP,59,360,9.2,2013
13,12,5,0,29.52,MSP,60.98,180,10.35,2013
13,13,5,0,32,MSP,60.98,170,13.8,2013
30,13,5,0,68.35,MSP,71.96,170,16.1,2013
25,14,5,0,59.84,MSP,60.98,150,12.65,2013
8,15,5,0,34.61,MSP,75.92,70,9.2,2013
21,15,5,0.01,93.1,MSP,57.92,20,11.5,2013
28,15,5,0,89.57,MSP,59,0,0,2013
16,16,5,0,22.38,MSP,82.04,40,9.2,2013
25,16,5,0,64.35,MSP,60.08,130,14.95,2013
4,17,5,0,73.39,MSP,48.02,360,11.5,2013
16,17,5,0,23.34,MSP,82.04,90,8.05,2013
1,18,5,0.01,81.95,MSP,39.02,350,14.95,2013
24,18,5,0,40.28,MSP,68,200,6.9,2013
25,18,5,0,66.88,MSP,59,130,17.25,2013
25,19,5,0,66.75,MSP,57.92,140,13.8,2013
24,20,5,0,55.8,MSP,62.96,140,8.05,2013
24,21,5,0.02,64.59,MSP,62.06,90,8.05,2013
10,23,5,0,28.41,MSP,62.06,0,0,2013
9,2,6,0.01,83.54,MSP,62.06,110,10.35,2013
2,4,6,0,71.19,MSP,51.08,340,8.05,2013
23,4,6,0,90.66,MSP,71.96,150,13.8,2013
4,7,6,0,64.46,MSP,60.98,150,12.65,2013
4,10,6,0.01,60.25,MSP,64.04,150,16.1,2013
9,10,6,0.01,86.69,MSP,59,100,16.1,2013
9,11,6,0,83.34,MSP,59,100,16.1,2013
12,13,6,0,83.91,MSP,68,0,0,2013
28,13,6,0,63.83,MSP,73.04,310,20.7,2013
4,16,6,0,64.59,MSP,62.06,130,12.65,2013
8,16,6,0,49.36,MSP,71.96,120,10.35,2013
8,17,6,0,50.89,MSP,71.06,150,10.35,2013
24,17,6,0,73.68,MSP,75.92,0,5.75,2013
25,1,7,0,70.26,MSP,69.08,170,5.75,2013
7,2,7,0,56.24,MSP,82.04,180,6.9,2013
27,5,7,0,77.06,MSP,53.96,320,12.65,2013
27,7,7,0,79.64,MSP,53.06,300,8.05,2013
13,13,7,0,69.11,MSP,78.98,170,9.2,2013
14,14,7,0,51.12,MSP,84.02,140,10.35,2013
6,16,7,0,41.91,MSP,89.06,140,10.35,2013
6,17,7,0,40.74,MSP,89.96,150,8.05,2013
14,18,7,0,52.75,MSP,84.02,140,8.05,2013
14,19,7,0,51.12,MSP,84.02,140,6.9,2013
6,20,7,0,45.04,MSP,87.98,150,9.2,2013
6,21,7,0,46.19,MSP,86,150,10.35,2013
26,23,7,0,62.07,MSP,59,10,11.5,2013
5,1,8,0,74.94,MSP,64.04,130,6.9,2013
24,5,8,0,78.49,MSP,71.06,130,9.2,2013
4,11,8,0,61.03,MSP,66.92,130,4.6,2013
4,12,8,0,56.78,MSP,69.98,130,4.6,2013
4,15,8,0,53.24,MSP,73.04,150,4.6,2013
31,21,8,0.02,77.09,MSP,71.78,320,11.5,2013
15,22,8,0,48.04,MSP,73.94,240,4.6,2013
21,22,8,0,64.9,MSP,82.04,0,6.9,2013
15,1,9,0,96.17,MSP,57.02,140,6.9,2013
9,2,9,0,83.51,MSP,69.89,140,6.9,2013
27,12,9,0,64.07,MSP,75.02,160,5.75,2013
15,13,9,0,74.75,MSP,62.06,10,10.35,2013
27,13,9,0,57.87,MSP,78.08,130,11.5,2013
17,16,9,0,62.83,MSP,64.94,140,18.4,2013
14,17,9,0,42.17,MSP,71.06,180,9.2,2013
20,17,9,0,55.8,MSP,62.96,290,12.65,2013
4,19,9,0,52.66,MSP,80.96,30,8.05,2013
15,0,10,0.24,92.87,MSP,50,70,11.5,2013
23,1,10,0,85.37,MSP,35.96,310,4.6,2013
24,3,10,0,60.81,MSP,33.08,320,10.35,2013
17,8,10,0,82.17,MSP,42.08,0,0,2013
24,9,10,0,78.62,MSP,33.98,290,9.2,2013
23,11,10,0,59.09,MSP,37.04,300,12.65,2013
17,16,10,0,52.4,MSP,55.04,320,10.35,2013
23,16,10,0,53.97,MSP,37.04,300,13.8,2013
5,19,10,0,76.88,MSP,51.98,360,9.2,2013
10,19,10,0,48.6,MSP,69.08,140,8.05,2013
14,19,10,0.01,66.17,MSP,53.06,80,11.5,2013
22,19,10,0,66.85,MSP,39.02,280,5.75,2013
